max_deceleration,velocity,lead_speed_delta,Crash,initial_distance,speed_difference,CFS,PFS,reacted,ego_speed,perceived_gap,true_gap,perceived_speed,true_speed
0.05,64,30,False,34.264550264550266,0.0,0.0,1.0,True,0.009145278835599985,3.6736371541987127,3.8929756416580235,0.0,0.0
0.05,66,0,False,35.75595238095238,0.0,0.0,0.7657491873284793,True,1.8547908877119974,5.620972598522838,5.63819688749295,1.3129833333333316,1.2639333333333305
0.05,66,5,False,35.75595238095238,0.0,0.0,0.6803880346675674,True,0.2912946304476131,4.029873813196912,4.04138165361702,0.0,0.0
0.05,66,10,False,35.75595238095238,0.0,0.0,0.8565049637731147,True,0.010100587125721846,3.7027409725500435,3.874309431645554,0.0,0.0
0.05,66,15,False,35.75595238095238,0.0,0.0,1.0,True,0.026577023241698444,3.6826460933065563,3.863476813809183,0.0,0.0
0.05,66,20,False,35.75595238095238,0.0,0.0,1.0,True,0.0156329751517418,3.918309871766991,3.9352520835017915,0.0,0.0
0.05,66,25,False,35.75595238095238,0.0,0.0,1.0,True,0.042711398954788114,3.7655534672686146,3.919378385114368,0.0,0.0
0.05,66,30,False,35.75595238095238,0.0,0.0,1.0,True,0.0012013774049913217,3.9277491593043523,3.86284256568008,0.0,0.0
0.05,68,0,False,37.28042328042328,0.0,0.0,0.668030363704375,True,2.4290913243989567,5.85816070714385,6.463556349711564,2.015688888888885,1.8194888888888876
0.05,68,5,False,37.28042328042328,0.0,0.0,0.7317919318969016,True,1.0340107220669474,4.489996140370022,4.600265392061101,0.4305999999999983,0.4305999999999983
0.05,68,10,False,37.28042328042328,0.0,0.0,0.9628278988879463,True,0.012582129870286621,3.9198957242865164,3.881844224776626,0.0,0.0
0.05,68,15,False,37.28042328042328,0.0,0.0,1.0,True,0.07061006803996833,3.680444470646802,3.856656538854435,0.0,0.0
0.05,68,20,False,37.28042328042328,0.0,0.0,1.0,True,0.012141104268007286,3.783372144106818,3.9062487116534728,0.0,0.0
0.05,68,25,False,37.28042328042328,0.0,0.0,1.0,True,0.015608624096390973,3.9005435309883696,3.8647571448004046,0.0,0.0
0.05,68,30,False,37.28042328042328,0.0,0.0,1.0,True,0.019787018645650627,3.6788895177114798,3.883298028574484,0.0,0.0
0.05,70,0,False,38.837962962962955,0.0,0.0,0.7457053194695574,True,3.199228810847161,7.013690787386065,7.042805974601163,2.375044444444441,2.375044444444441
0.05,70,5,False,38.837962962962955,0.0,0.0,0.6398972009552244,True,1.5638208257335715,5.231951577454379,5.385042791275123,1.035205555555553,0.9861555555555519
0.05,70,10,False,38.837962962962955,0.0,0.0,0.8373631068269904,True,0.08535477497571128,4.028052064327892,3.9193645040942444,0.0,0.0
0.05,70,15,False,38.837962962962955,0.0,0.0,0.9745450197674401,True,0.017061045946168946,3.736324881744463,3.9144190657454034,0.0,0.0
0.05,70,20,False,38.837962962962955,0.0,0.0,1.0,True,0.04255955266618595,3.7812833768039242,3.9277725054255486,0.0,0.0
0.05,70,25,False,38.837962962962955,0.0,0.0,1.0,True,0.006660380827608992,3.9430399687222577,3.936980687159388,0.0,0.0
0.05,70,30,False,38.837962962962955,0.0,0.0,1.0,True,0.00658094003548404,3.4941279918580053,3.890970026512133,0.0,0.0
0.05,72,0,False,40.42857142857143,0.0,0.0,0.7516692692882224,True,3.6395172578849033,7.828048293155985,7.983931104871954,2.9796499999999995,2.9305999999999983
0.05,72,5,False,40.42857142857143,0.0,0.0,0.7128170105558376,True,2.0826801021829717,5.46303872168694,5.984509919871937,1.688861111111109,1.541711111111109
0.05,72,10,False,40.42857142857143,0.0,0.0,0.7701737688052227,True,0.6447067912974513,4.400720172637603,4.393680288761812,0.2509222222222185,0.15282222222221975
0.05,72,15,False,40.42857142857143,0.0,0.0,1.0,True,0.0030423171960865213,3.811612393347173,3.8747820736037513,0.0,0.0
0.05,72,20,False,40.42857142857143,0.0,0.0,1.0,True,0.027478056802386477,3.636660628027113,3.9695108851708314,0.0,0.0
0.05,72,25,False,40.42857142857143,0.0,0.0,1.0,True,0.030451886049746052,3.7415719006987276,3.875732335991171,0.0,0.0
0.05,72,30,False,40.42857142857143,0.0,0.0,1.0,True,0.024013484269508396,3.7553264081787576,3.899498896051381,0.0,0.0
0.05,74,0,False,42.05224867724867,0.0,0.0,0.7147899837042179,True,4.378573256646865,7.860489754109563,8.735395643598803,3.5842555555555506,3.486155555555552
0.05,74,5,False,42.05224867724867,0.0,0.0,0.8105687083847086,True,2.8767523053810184,6.375999074948095,6.847300558196548,2.195366666666665,2.097266666666666
0.05,74,10,False,42.05224867724867,0.0,0.0,0.9557034957445569,True,1.3678393757419967,4.407535714227902,4.872289869450538,0.9536277777777791,0.7083777777777769
0.05,74,15,False,42.05224867724867,0.0,0.0,1.0,True,0.031130484186366034,3.6572434195070516,3.89786851438937,0.0,0.0
0.05,74,20,False,42.05224867724867,0.0,0.0,1.0,True,0.09031665176872082,3.5972232124016275,3.8723958582749676,0.0,0.0
0.05,74,25,False,42.05224867724867,0.0,0.0,1.0,True,0.00504309677488763,3.959176202812512,3.916512332752842,0.0,0.0
0.05,74,30,False,42.05224867724867,0.0,0.0,1.0,True,0.019185318596361384,3.8914372279851763,3.901895903440118,0.0,0.0
0.05,76,0,False,43.7089947089947,0.0,0.0,0.6580481586155337,True,4.88823127324614,8.360346782142596,9.585820733817183,4.188861111111109,4.041711111111109
0.05,76,5,False,43.7089947089947,0.0,0.0,0.6862341071622495,True,3.338099545301327,7.17352734295157,7.492317703688809,2.701872222222221,2.6528222222222198
0.05,76,10,False,43.7089947089947,0.0,0.0,0.7487304680228835,True,1.873259621286942,5.472332933822099,5.55116860048089,1.3620333333333292,1.2639333333333305
0.05,76,15,False,43.7089947089947,0.0,0.0,0.9403799968531686,True,0.43507402824631153,3.9008159204795563,4.0698129894618775,0.0,0.0
0.05,76,20,False,43.7089947089947,0.0,0.0,1.0,True,0.034712559471235804,3.835702202241646,3.935207105016457,0.0,0.0
0.05,76,25,False,43.7089947089947,0.0,0.0,1.0,True,0.03289576735196982,3.802395541884363,3.9493433121650527,0.0,0.0
0.05,76,30,False,43.7089947089947,0.0,0.0,1.0,True,0.02077653904965369,3.908105213220961,3.9305313135684914,0.0,0.0
0.05,78,0,False,45.398809523809526,0.0,0.0,0.6584013083403037,True,5.325062931356856,9.001106137864394,10.536759538086937,4.744416666666666,4.597266666666666
0.05,78,5,False,45.398809523809526,0.0,0.0,0.9490524903702471,True,3.9901516078140267,8.208129514947426,8.53467714728988,3.257427777777778,3.208377777777777
0.05,78,10,False,45.398809523809526,0.0,0.0,0.9360697807023955,True,2.5668004003687366,5.634783652193176,6.336777651450757,1.9666388888888875,1.8194888888888876
0.05,78,15,False,45.398809523809526,0.0,0.0,0.9273105344176519,True,0.9692402309425868,4.642507671144938,4.617633198273848,0.47964999999999947,0.4305999999999983
0.05,78,20,False,45.398809523809526,0.0,0.0,1.0,True,0.015064250453904193,3.925944702150173,3.9099911576559636,0.0,0.0
